,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 715,43.81555786,25.51019148,,Generation 715,57.66345306,42.78676735,,Generation 715,58.40612206,42.03358495,,Generation 715,57.60117302,38.54571484,,Generation 715,59.34771014,39.47760132,,Generation 715,61.74850632,42.8627299,,Generation 715,60.83824122,43.00880888,,Generation 715,54.0235115,36.55824286,,Generation 715,52.59195621,34.36851286,,Generation 715,52.29275246,34.99502677
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 716,46.08251023,25.51019148,,Generation 716,60.89938405,42.78676735,,Generation 716,62.00802186,41.8296362,,Generation 716,59.37887895,38.54571484,,Generation 716,57.03803918,39.47760132,,Generation 716,62.02162415,41.80554941,,Generation 716,57.35287167,43.00880888,,Generation 716,57.78153033,36.55824286,,Generation 716,57.35209496,34.36851286,,Generation 716,56.62642976,34.99502677
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 717,43.46298999,25.51019148,,Generation 717,61.87521726,42.78676735,,Generation 717,67.15691775,41.8296362,,Generation 717,58.48913241,38.54571484,,Generation 717,57.25432017,39.47760132,,Generation 717,59.42685226,41.80554941,,Generation 717,61.37608173,43.00880888,,Generation 717,55.48528004,36.55824286,,Generation 717,61.15744397,34.32716219,,Generation 717,54.32507583,34.99502677
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 718,45.90208358,25.51019148,,Generation 718,63.9650911,42.78676735,,Generation 718,65.49687316,41.8296362,,Generation 718,54.23669444,38.54571484,,Generation 718,61.67958769,39.47760132,,Generation 718,61.11465944,41.80554941,,Generation 718,60.95535232,43.00880888,,Generation 718,54.42753302,36.55824286,,Generation 718,56.59471234,34.32716219,,Generation 718,53.64455082,35.24955506
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 719,41.73813991,25.51019148,,Generation 719,61.80408,42.78676735,,Generation 719,60.38899888,41.74587241,,Generation 719,60.81096381,38.54571484,,Generation 719,58.34618916,38.55730178,,Generation 719,63.00619267,41.80554941,,Generation 719,61.45271537,43.00880888,,Generation 719,57.19148418,36.55824286,,Generation 719,54.98902321,34.32716219,,Generation 719,53.34969827,34.8309348
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 720,48.03005173,25.51019148,,Generation 720,62.67616017,42.78676735,,Generation 720,61.48765569,41.74587241,,Generation 720,58.47306603,38.54571484,,Generation 720,59.72137732,39.38789433,,Generation 720,58.27850173,40.81365038,,Generation 720,64.12453464,43.00880888,,Generation 720,53.09975688,36.55824286,,Generation 720,56.61073724,34.32716219,,Generation 720,50.12313203,34.8309348
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 721,42.79462965,25.51019148,,Generation 721,60.34726642,42.78676735,,Generation 721,61.86443682,41.74587241,,Generation 721,57.95863964,38.54571484,,Generation 721,55.0270603,38.74540955,,Generation 721,60.22879677,41.06905112,,Generation 721,62.96452221,43.00880888,,Generation 721,55.08092113,36.55824286,,Generation 721,56.1837999,34.32716219,,Generation 721,54.71139397,34.8309348
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 722,44.00705421,25.51019148,,Generation 722,63.90063517,42.78676735,,Generation 722,59.7808437,41.74587241,,Generation 722,57.5089893,38.54571484,,Generation 722,58.83812535,38.94387716,,Generation 722,64.81882833,41.80554941,,Generation 722,64.08406703,43.00880888,,Generation 722,56.23239027,35.57740671,,Generation 722,52.71413395,34.32716219,,Generation 722,52.48377463,34.8309348
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 723,44.30306692,25.51019148,,Generation 723,61.69646877,42.78676735,,Generation 723,61.63508664,41.74587241,,Generation 723,58.49010218,38.54571484,,Generation 723,59.60011,38.94387716,,Generation 723,62.87747094,41.80554941,,Generation 723,58.29286429,42.94798996,,Generation 723,52.25297509,35.57740671,,Generation 723,54.76730047,34.32716219,,Generation 723,47.99192875,34.8309348
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 724,41.49682777,25.51019148,,Generation 724,60.28576856,42.78676735,,Generation 724,61.33674211,41.74587241,,Generation 724,60.95111471,38.54571484,,Generation 724,55.39215234,38.50695256,,Generation 724,63.34638595,41.80554941,,Generation 724,62.7449963,43.00880888,,Generation 724,52.28028282,35.57740671,,Generation 724,54.44447798,34.32716219,,Generation 724,52.07534135,34.8309348
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 725,47.0906322,24.44492833,,Generation 725,59.03556691,41.88266692,,Generation 725,62.27768321,41.74587241,,Generation 725,57.33247782,38.54571484,,Generation 725,57.10705937,37.9732284,,Generation 725,63.03066131,41.57292154,,Generation 725,63.0064532,43.00880888,,Generation 725,56.28748483,35.57740671,,Generation 725,51.38830645,34.32716219,,Generation 725,52.61983968,34.17751203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 726,44.08823928,24.44492833,,Generation 726,60.43248952,41.88266692,,Generation 726,59.35531331,41.74587241,,Generation 726,56.89674175,38.54571484,,Generation 726,61.44040849,37.47159506,,Generation 726,62.97009169,41.2448825,,Generation 726,59.9246749,43.00880888,,Generation 726,54.38408622,34.98820368,,Generation 726,54.65254793,34.04733112,,Generation 726,53.6966683,34.17751203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 727,45.55937535,24.44492833,,Generation 727,59.64651012,41.88266692,,Generation 727,58.48577771,41.74472864,,Generation 727,57.17740643,38.54571484,,Generation 727,59.66070751,37.47159506,,Generation 727,63.42781597,41.2448825,,Generation 727,61.10549883,43.00880888,,Generation 727,54.78350918,34.98820368,,Generation 727,50.40093159,34.00598044,,Generation 727,50.25829419,34.17751203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 728,45.75436779,24.44492833,,Generation 728,63.37989847,41.70585623,,Generation 728,60.4142148,41.74472864,,Generation 728,54.26728516,37.68890183,,Generation 728,53.88139013,37.06866932,,Generation 728,63.11823953,41.2448825,,Generation 728,58.97889937,43.00880888,,Generation 728,50.05485859,34.70178578,,Generation 728,54.33799086,34.00598044,,Generation 728,55.40207837,34.17751203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 729,42.11057042,24.44492833,,Generation 729,62.27921014,41.70585623,,Generation 729,60.03849511,41.74587241,,Generation 729,57.36952154,37.61398852,,Generation 729,57.96690058,36.56703597,,Generation 729,60.18061596,41.2448825,,Generation 729,59.65967628,43.00880888,,Generation 729,52.42228487,34.98820368,,Generation 729,52.56677652,34.00598044,,Generation 729,52.8955148,34.17751203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 730,47.70669165,24.44492833,,Generation 730,61.28630623,41.04903487,,Generation 730,60.51691208,41.74587241,,Generation 730,60.47749772,38.01557959,,Generation 730,56.83543131,36.85420112,,Generation 730,62.57574124,41.57292154,,Generation 730,64.57638232,42.6305563,,Generation 730,53.25712216,34.98820368,,Generation 730,53.30762191,34.00598044,,Generation 730,51.71399754,34.17751203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 731,40.76723774,24.44492833,,Generation 731,60.73697259,41.04903487,,Generation 731,59.17499163,41.4835167,,Generation 731,57.26779541,38.01557959,,Generation 731,56.50800196,36.56703597,,Generation 731,61.35249302,41.57292154,,Generation 731,59.82201117,42.76113249,,Generation 731,55.46918029,34.98820368,,Generation 731,56.83171219,34.00598044,,Generation 731,50.21860805,34.17751203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 732,36.53711435,24.19271285,,Generation 732,59.68712237,41.04903487,,Generation 732,60.51739548,41.4835167,,Generation 732,59.19109077,37.76515711,,Generation 732,58.869181,36.85420112,,Generation 732,60.46200283,41.57292154,,Generation 732,61.47609324,42.76113249,,Generation 732,55.40196855,34.98820368,,Generation 732,53.25321702,34.00598044,,Generation 732,53.77085154,34.17751203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 733,43.55099281,24.19271285,,Generation 733,60.92495223,41.04903487,,Generation 733,60.46748074,41.4835167,,Generation 733,56.45881366,37.23502186,,Generation 733,56.55657747,36.56703597,,Generation 733,62.8948323,41.51114312,,Generation 733,60.62896817,42.76113249,,Generation 733,54.19578817,34.98820368,,Generation 733,54.5644006,33.9762076,,Generation 733,50.75233944,34.17751203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 734,34.47943776,24.17923026,,Generation 734,64.73175753,41.04903487,,Generation 734,58.35221815,41.41106889,,Generation 734,51.98512343,37.23502186,,Generation 734,52.00119915,36.56703597,,Generation 734,60.92031244,41.57292154,,Generation 734,66.0171274,42.76113249,,Generation 734,54.76497016,34.98820368,,Generation 734,55.68691582,34.00598044,,Generation 734,52.12086369,34.05878169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 735,42.14181906,24.19271285,,Generation 735,62.36295932,40.54950617,,Generation 735,57.75870996,41.41106889,,Generation 735,57.95448513,37.23502186,,Generation 735,53.88334421,36.56703597,,Generation 735,61.32693888,41.57292154,,Generation 735,61.47643129,42.76113249,,Generation 735,51.97032066,34.98820368,,Generation 735,53.57520208,34.00598044,,Generation 735,54.05671656,34.17751203
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 736,45.95534191,24.19271285,,Generation 736,60.2274316,40.4993237,,Generation 736,59.33198576,41.41106889,,Generation 736,53.79996735,37.23502186,,Generation 736,55.89705987,36.56703597,,Generation 736,61.94762996,41.47820175,,Generation 736,59.17594452,42.76113249,,Generation 736,54.48837066,34.56887432,,Generation 736,52.73605492,34.00598044,,Generation 736,53.99268906,33.62083767
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 737,43.20525118,24.15656636,,Generation 737,55.20752627,40.4993237,,Generation 737,62.58952462,41.41106889,,Generation 737,54.90325773,37.23502186,,Generation 737,56.29409946,36.56703597,,Generation 737,61.94877889,41.47820175,,Generation 737,60.18797985,42.76113249,,Generation 737,54.70875568,34.56887432,,Generation 737,52.51260614,34.00598044,,Generation 737,53.16845099,33.86342501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 738,46.40213323,24.19271285,,Generation 738,60.70581497,40.4993237,,Generation 738,56.39563739,41.41106889,,Generation 738,51.60549001,37.23502186,,Generation 738,58.92551205,36.56703597,,Generation 738,63.90455004,41.47820175,,Generation 738,63.485994,42.76113249,,Generation 738,54.53505084,34.56887432,,Generation 738,49.68276308,33.15659485,,Generation 738,52.55058623,33.86342501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 739,44.41415534,24.19271285,,Generation 739,60.23450736,40.4993237,,Generation 739,64.1181346,41.41106889,,Generation 739,56.96175658,36.29754305,,Generation 739,58.19069149,36.56703597,,Generation 739,61.67028937,41.57292154,,Generation 739,62.18306709,42.76113249,,Generation 739,54.6604578,34.56887432,,Generation 739,53.96068435,34.00598044,,Generation 739,54.20185862,33.86342501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 740,38.84605833,24.19271285,,Generation 740,57.79807293,40.4993237,,Generation 740,61.72751746,41.41106889,,Generation 740,56.53487428,36.29754305,,Generation 740,55.97450073,36.56703597,,Generation 740,63.61706268,41.11080064,,Generation 740,62.67501942,42.12072932,,Generation 740,51.90678788,33.66243378,,Generation 740,49.2916688,33.20812632,,Generation 740,55.25624334,33.69768082
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 741,43.702885,24.19271285,,Generation 741,57.32909376,40.18751059,,Generation 741,61.78443604,41.3670199,,Generation 741,56.66311778,36.29754305,,Generation 741,57.34034342,36.56703597,,Generation 741,60.55967202,41.11080064,,Generation 741,60.11823569,42.12072932,,Generation 741,53.56243863,33.66243378,,Generation 741,51.88671194,33.20812632,,Generation 741,53.43703158,33.69768082
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 742,41.82483435,24.19271285,,Generation 742,58.68741375,40.18751059,,Generation 742,60.98674554,41.3670199,,Generation 742,54.36086377,36.29754305,,Generation 742,54.89547477,36.56703597,,Generation 742,59.54905033,41.11080064,,Generation 742,60.36343096,42.70261911,,Generation 742,51.87640889,33.66243378,,Generation 742,51.70731161,33.20812632,,Generation 742,51.93770541,33.3835938
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 743,42.31338397,24.19271285,,Generation 743,58.91510367,40.13732811,,Generation 743,62.91483096,40.71759819,,Generation 743,54.25448272,36.29754305,,Generation 743,52.60420479,36.56703597,,Generation 743,59.59757296,41.11080064,,Generation 743,61.9887309,42.70261911,,Generation 743,50.62615792,33.66243378,,Generation 743,57.75668356,33.0525672,,Generation 743,49.73727361,33.3835938
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 744,39.14885642,24.19271285,,Generation 744,57.97923813,40.13732811,,Generation 744,62.75213168,41.3670199,,Generation 744,54.63474695,35.88377401,,Generation 744,58.15849777,36.56703597,,Generation 744,60.4877426,41.11080064,,Generation 744,59.01912591,42.70261911,,Generation 744,55.4949831,33.66243378,,Generation 744,50.23898722,33.0525672,,Generation 744,50.781698,33.3835938
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 745,38.92185502,24.19271285,,Generation 745,58.77888081,40.13732811,,Generation 745,59.57579204,41.3670199,,Generation 745,54.96605758,35.88377401,,Generation 745,55.09237045,36.56703597,,Generation 745,59.61474757,41.11080064,,Generation 745,62.17797939,42.70261911,,Generation 745,53.3578229,32.86191116,,Generation 745,55.35526112,33.20812632,,Generation 745,52.42547611,33.3835938
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 746,42.51956193,24.19271285,,Generation 746,56.66705106,40.13732811,,Generation 746,61.14054814,40.34557615,,Generation 746,55.82269281,35.69144481,,Generation 746,57.51868155,36.56703597,,Generation 746,59.70248395,41.11080064,,Generation 746,62.12523705,42.70261911,,Generation 746,53.56482289,32.86191116,,Generation 746,54.33481877,33.16107664,,Generation 746,52.34776782,33.19588157
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 747,45.70571985,24.19271285,,Generation 747,57.26635142,40.13732811,,Generation 747,58.99186973,40.34557615,,Generation 747,58.54586968,35.69144481,,Generation 747,54.90003329,36.56703597,,Generation 747,60.15827326,41.11080064,,Generation 747,62.37896777,41.58528168,,Generation 747,52.55195829,32.21062479,,Generation 747,55.84167233,33.16107664,,Generation 747,51.49512304,32.7676459
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 748,45.9648375,24.19271285,,Generation 748,54.9015888,40.13732811,,Generation 748,57.75642702,40.34557615,,Generation 748,55.3852723,35.69144481,,Generation 748,54.73636941,36.56703597,,Generation 748,57.07291587,41.11080064,,Generation 748,59.45860037,41.52676831,,Generation 748,52.00673151,32.21062479,,Generation 748,52.76347184,33.16107664,,Generation 748,51.66394897,32.7676459
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 749,39.77791527,24.19271285,,Generation 749,57.40104768,40.13732811,,Generation 749,61.99308821,40.34557615,,Generation 749,52.73237594,35.88377401,,Generation 749,52.94641524,36.56703597,,Generation 749,60.63770573,41.11080064,,Generation 749,62.56306309,41.52676831,,Generation 749,51.80232247,31.23955546,,Generation 749,53.52087352,33.05233627,,Generation 749,52.55397883,32.7676459
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 750,44.10231213,24.19271285,,Generation 750,62.52976712,40.13732811,,Generation 750,59.855991,41.3670199,,Generation 750,55.94111977,35.88377401,,Generation 750,61.61666427,36.56703597,,Generation 750,59.4555619,41.11080064,,Generation 750,59.52936518,41.52676831,,Generation 750,53.58112947,31.23955546,,Generation 750,51.86119152,33.05233627,,Generation 750,49.49553196,32.7676459
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 751,47.21559642,24.19271285,,Generation 751,58.15716253,40.13732811,,Generation 751,62.11260412,41.3670199,,Generation 751,56.24531031,35.88377401,,Generation 751,60.36855242,36.56703597,,Generation 751,61.13043281,41.11080064,,Generation 751,63.89810772,41.13483418,,Generation 751,50.19988097,31.23955546,,Generation 751,53.68123242,33.05233627,,Generation 751,53.23869204,32.7676459
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 752,48.75198824,24.19271285,,Generation 752,58.41664104,40.13732811,,Generation 752,56.99531114,41.3670199,,Generation 752,60.02982184,35.88377401,,Generation 752,59.29855458,36.56703597,,Generation 752,60.2957446,40.84355855,,Generation 752,61.60727518,41.52676831,,Generation 752,49.4188856,31.23955546,,Generation 752,52.24109531,33.05233627,,Generation 752,52.02862642,32.7676459
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 753,48.47582865,24.19271285,,Generation 753,58.74390556,39.66241979,,Generation 753,57.88461386,41.23575956,,Generation 753,55.26612163,35.05605801,,Generation 753,52.85507287,36.46540943,,Generation 753,62.69742162,40.84355855,,Generation 753,60.92603744,41.52676831,,Generation 753,53.30929163,31.23955546,,Generation 753,48.34588023,33.02594293,,Generation 753,56.13566465,32.52944683
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 754,42.8907697,24.19271285,,Generation 754,61.78656356,39.66241979,,Generation 754,56.40269147,40.98183565,,Generation 754,54.76325816,35.88377401,,Generation 754,53.26067742,36.46540943,,Generation 754,62.05919108,40.82633731,,Generation 754,61.6304945,41.52676831,,Generation 754,48.8680651,31.23955546,,Generation 754,52.20861777,32.80568984,,Generation 754,55.48277203,32.52944683
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 755,47.16454845,24.19271285,,Generation 755,60.55700407,39.66241979,,Generation 755,59.94184176,40.93083707,,Generation 755,56.73222792,35.88377401,,Generation 755,58.35558236,36.56703597,,Generation 755,56.43588674,40.82633731,,Generation 755,61.28960111,41.52676831,,Generation 755,53.92058208,31.23955546,,Generation 755,50.88819961,32.80568984,,Generation 755,51.67815755,32.52944683
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 756,44.81065216,24.09424207,,Generation 756,54.93807829,39.66241979,,Generation 756,59.14426433,40.93083707,,Generation 756,56.42632796,35.88377401,,Generation 756,53.32467094,36.56703597,,Generation 756,59.0611303,40.82633731,,Generation 756,64.14580295,41.52676831,,Generation 756,53.02691923,31.23955546,,Generation 756,49.62413939,32.80568984,,Generation 756,50.5687702,31.987792
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 757,40.78252893,24.19271285,,Generation 757,63.40374901,39.66241979,,Generation 757,57.42705979,40.79957674,,Generation 757,52.64558486,35.64423623,,Generation 757,55.60834634,36.53822487,,Generation 757,58.20917182,40.82633731,,Generation 757,59.97867027,41.52676831,,Generation 757,47.33772275,31.23955546,,Generation 757,47.98512878,32.80568984,,Generation 757,51.05067849,32.52944683
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 758,44.13472381,24.19271285,,Generation 758,61.6559737,39.66241979,,Generation 758,58.69932497,40.79957674,,Generation 758,53.18493901,35.64423623,,Generation 758,57.24359749,36.53822487,,Generation 758,58.32597311,40.82633731,,Generation 758,60.92042003,41.52676831,,Generation 758,51.73794094,31.23955546,,Generation 758,51.88146421,32.80568984,,Generation 758,48.73114851,32.52944683
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 759,44.29405288,24.19271285,,Generation 759,59.25337634,39.66241979,,Generation 759,55.85297672,40.62213272,,Generation 759,59.01125987,35.64423623,,Generation 759,53.43332198,36.52856434,,Generation 759,59.97208585,40.82633731,,Generation 759,62.63822651,41.52676831,,Generation 759,49.62415439,31.23955546,,Generation 759,51.34589114,32.80568984,,Generation 759,51.61018752,32.52944683
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 760,46.40305153,24.19271285,,Generation 760,58.45459628,39.66241979,,Generation 760,60.2910786,40.15668672,,Generation 760,54.10375949,35.64423623,,Generation 760,57.34899409,36.52856434,,Generation 760,58.31623425,40.82633731,,Generation 760,62.0329411,41.52676831,,Generation 760,50.05721283,31.23955546,,Generation 760,53.0297157,32.80568984,,Generation 760,53.85840065,32.52629008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 761,41.49424021,24.19271285,,Generation 761,56.50514922,39.66241979,,Generation 761,61.04089896,40.10568814,,Generation 761,49.33586537,35.64423623,,Generation 761,59.73337942,36.52856434,,Generation 761,61.02143325,40.82633731,,Generation 761,59.00615939,41.52676831,,Generation 761,49.51476217,31.23955546,,Generation 761,49.82489021,32.80568984,,Generation 761,51.12607851,31.50109532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 762,43.13731729,24.1632408,,Generation 762,60.87397632,39.38210707,,Generation 762,57.48397052,39.28869683,,Generation 762,55.17499749,35.64423623,,Generation 762,53.27120694,36.52856434,,Generation 762,63.64211282,40.82633731,,Generation 762,58.80840509,41.52676831,,Generation 762,51.43352704,31.23955546,,Generation 762,53.51436677,32.80568984,,Generation 762,50.96926775,31.50109532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 763,41.11528258,24.19271285,,Generation 763,60.443277,39.31796069,,Generation 763,57.52037022,39.28869683,,Generation 763,55.94825426,35.64423623,,Generation 763,52.39632074,36.4634105,,Generation 763,58.73911507,40.82633731,,Generation 763,63.53638397,41.52676831,,Generation 763,55.69213374,31.23955546,,Generation 763,55.31354509,32.80568984,,Generation 763,49.66700793,31.50109532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 764,38.74241686,24.19271285,,Generation 764,57.64953622,39.31796069,,Generation 764,60.37592933,39.28869683,,Generation 764,57.0921809,35.64423623,,Generation 764,53.73322633,36.4634105,,Generation 764,62.93483583,40.82633731,,Generation 764,61.73131903,41.52676831,,Generation 764,52.75956016,31.23955546,,Generation 764,51.94371178,32.80568984,,Generation 764,51.86007497,31.50109532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 765,41.33421256,24.19271285,,Generation 765,64.0625902,39.31796069,,Generation 765,59.24979601,39.28869683,,Generation 765,53.23018234,35.64423623,,Generation 765,56.51985694,36.52856434,,Generation 765,60.80664814,40.82633731,,Generation 765,57.52287343,41.50388714,,Generation 765,50.38360204,31.23955546,,Generation 765,51.3333436,32.80568984,,Generation 765,49.81591427,31.49793857
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 766,42.96541825,24.19271285,,Generation 766,56.68884246,39.31796069,,Generation 766,57.11478199,39.28869683,,Generation 766,55.81521171,35.64423623,,Generation 766,55.89115703,36.52856434,,Generation 766,62.00869129,39.97190605,,Generation 766,61.18893759,40.6603889,,Generation 766,51.7847209,31.23955546,,Generation 766,51.16488033,32.80568984,,Generation 766,50.51895105,31.50109532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 767,41.48010449,24.19271285,,Generation 767,56.91573006,39.10483734,,Generation 767,60.21672335,38.68205052,,Generation 767,57.64689467,35.64423623,,Generation 767,58.43326621,35.88047006,,Generation 767,61.37213486,39.97190605,,Generation 767,59.02692816,40.6603889,,Generation 767,51.24233267,31.23955546,,Generation 767,53.03511958,32.80568984,,Generation 767,53.06531341,31.49793857
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 768,44.4630606,24.19271285,,Generation 768,59.30212107,39.10483734,,Generation 768,57.2478887,38.68205052,,Generation 768,53.97333341,35.64423623,,Generation 768,54.43940403,35.88047006,,Generation 768,58.16365957,39.96947551,,Generation 768,62.83670539,40.42652853,,Generation 768,52.45505764,31.23955546,,Generation 768,49.93128365,32.80568984,,Generation 768,55.76052891,31.49793857
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 769,42.02816983,22.94399624,,Generation 769,59.86046965,39.31796069,,Generation 769,62.84712826,39.28869683,,Generation 769,53.93807989,35.64423623,,Generation 769,55.19790455,35.88047006,,Generation 769,58.1428222,39.96947551,,Generation 769,60.10669111,40.42652853,,Generation 769,49.76527242,31.23955546,,Generation 769,51.70882084,31.86109118,,Generation 769,48.47094136,31.49793857
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 770,32.53140806,23.98355248,,Generation 770,60.30808175,39.31796069,,Generation 770,60.96406455,39.1917387,,Generation 770,54.25767849,35.64423623,,Generation 770,58.66995853,35.88047006,,Generation 770,59.83641196,39.96947551,,Generation 770,61.7261183,40.42652853,,Generation 770,51.65343925,31.23955546,,Generation 770,54.33491985,31.86109118,,Generation 770,56.22241957,31.49793857
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 771,41.66856587,23.98355248,,Generation 771,60.50730623,39.31796069,,Generation 771,60.00708522,38.17872828,,Generation 771,52.33681281,35.64423623,,Generation 771,53.89678356,35.88047006,,Generation 771,55.48033443,39.96947551,,Generation 771,62.74855747,40.42652853,,Generation 771,51.65489055,31.23955546,,Generation 771,53.20962363,31.86109118,,Generation 771,54.70674937,30.98986057
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 772,42.14827406,23.98355248,,Generation 772,57.53538399,39.18804085,,Generation 772,61.72975773,39.28869683,,Generation 772,53.79058533,35.20743726,,Generation 772,57.06653445,35.88047006,,Generation 772,60.60510035,39.96947551,,Generation 772,62.4490421,40.42652853,,Generation 772,53.46869238,31.23955546,,Generation 772,49.00920394,31.86109118,,Generation 772,52.9360941,31.49793857
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 773,34.5297928,23.98355248,,Generation 773,60.70715814,39.18804085,,Generation 773,62.69752636,39.28869683,,Generation 773,53.90265616,35.64423623,,Generation 773,57.93732856,35.88047006,,Generation 773,61.3182575,39.96947551,,Generation 773,59.98713428,40.42652853,,Generation 773,50.39266081,31.23955546,,Generation 773,51.7906451,31.86109118,,Generation 773,50.26868224,31.49793857
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 774,40.8500894,23.98355248,,Generation 774,61.93832828,39.18804085,,Generation 774,64.73724246,39.28869683,,Generation 774,55.84053497,35.64423623,,Generation 774,54.35838795,35.88047006,,Generation 774,57.73798417,39.14269156,,Generation 774,60.39104403,40.42652853,,Generation 774,50.47350033,31.23955546,,Generation 774,56.13276573,31.85295118,,Generation 774,50.80064604,31.49793857
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generation 775,40.89865073,23.98355248,,Generation 775,56.4876104,38.73672231,,Generation 775,62.13549447,39.28869683,,Generation 775,54.03540513,35.64423623,,Generation 775,57.30761811,35.88047006,,Generation 775,62.02210253,39.12633326,,Generation 775,61.77184074,40.42652853,,Generation 775,50.75743488,31.23955546,,Generation 775,51.31884299,31.13791976,,Generation 775,50.78649555,31.49793857
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
